AuthorId,OrganizationName,Type
57203181568,"Department of Chemical Engineering, Brigham Young University, Provo, UT, United States",University
57212304730,"Department of Chemical Engineering, Brigham Young University, Provo, UT, United States",University
55458271500,"Department of Chemical Engineering, Brigham Young University, Provo, UT, United States",University
56266132600,"Department of Chemical Engineering, Brigham Young University, Provo, UT, United States",University
57210289242,"Brigham Young University, Department of Mechanical Engineering, 350 EB, Provo, UT  84602, United States",University
57209399454,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
9245406100,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57194053456,"Department of Physics and Astronomy, Brigham Young University, N283 ESC, Provo, UT  84602, United States",University
56968013300,"Department of Physics and Astronomy, Brigham Young University, N283 ESC, Provo, UT  84602, United States",University
6701723921,"Department of Physics and Astronomy, Brigham Young University, N283 ESC, Provo, UT  84602, United States",University
57202910211,"Department of Computer Science, University of Montana, United States",University
57196421757,"Department of Computer Science, University of Montana, United States",University
24402340500,"Department of Computer Science, University of Montana, United States",University
55645613600,"Department of Engineering Sciences, Division of Applied Mechanics, Uppsala University, Sweden",University
55546296200,"Department of Engineering Sciences, Division of Applied Mechanics, Uppsala University, Sweden",University
6603579157,"Department of Engineering Sciences, Division of Applied Mechanics, Uppsala University, Sweden",University
28167695400,"Department of Engineering Sciences, Division of Applied Mechanics, Uppsala University, Sweden",University
57212950333,"Department of Engineering Sciences, Division of Applied Mechanics, Uppsala University, Sweden",University
55945437600,"Department of Mathematics, Massachusetts Institute of Technology, Cambridge, MA  02139, United States",University
7004277402," Oden Institute for Computational Engineering and Sciences, University of Texas at Austin, Austin, TX  78712, United States",University
55911870000," Civil and Environmental Engineering, Brigham Young University, Provo, UT  84602, United States",University
57215811083,"Department of Electrical and Computer Engineering, Brigham Young UniversityUT, United States",University
17434035200,"Department of Electrical and Computer Engineering, Brigham Young UniversityUT, United States",University
24726409500,"Department of Electrical and Computer Engineering, Brigham Young UniversityUT, United States",University
57191862517,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
23091904000,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
57208341600,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
53878508900,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
56363360200,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
56148594700,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
6602577617,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
36176552000,"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
57189244450,"University of Twente, Enschede, Netherlands",University
57211332837,"University of Twente, Enschede, Netherlands",University
8231832400,"University of Twente, Enschede, Netherlands",University
57192300416,"University of Twente, Enschede, Netherlands",University
6701454416,"University of Twente, Enschede, Netherlands",University
57202064143,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57204597171,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57192662939,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57210982957,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57204035623,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57196952707,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57196950804,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
57213874106,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
7402658393,"Department of Public Health, Brigham Young University, Provo, UT, United States",University
56680952700,"Brigham Young University, Provo, UT, United States",University
55588035200,"Electrical Computer and Science, University of Tennessee, Knoxville, United States",University
6601908155," Computer Science, Brigham Young University, United States",University
56102505100,"Division of Decision and Control Systems, KTH Royal Institute of Technology, Stockholm, 11428, Sweden",University
57191620725,"Division of Decision and Control Systems, KTH Royal Institute of Technology, Stockholm, 11428, Sweden",University
56819566000,"Division of Decision and Control Systems, KTH Royal Institute of Technology, Stockholm, 11428, Sweden",University
16178649400,"Division of Decision and Control Systems, KTH Royal Institute of Technology, Stockholm, 11428, Sweden",University
35729129900,"School of Information Engineering, Henan University of Science and Technology, Luoyang, Henan, 471000, China",University
53866006800,"School of Information Engineering, Henan University of Science and Technology, Luoyang, Henan, 471000, China",University
56126031600,"School of Information Engineering, Henan University of Science and Technology, Luoyang, Henan, 471000, China",University
36538565900,"School of Information Engineering, Henan University of Science and Technology, Luoyang, Henan, 471000, China",University
57210585829,"School of Information Engineering, Henan University of Science and Technology, Luoyang, Henan, 471000, China",University
57203978933,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57212415946,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57205129154,"Manufacturing Engineering and Technology, Brigham Young University, Provo, UT, United States",University
7402370024,"Manufacturing Engineering and Technology, Brigham Young University, Provo, UT, United States",University
57203310052,"Manufacturing Engineering and Technology, Brigham Young University, Provo, UT, United States",University
57193627694,"Brigham Young University, Computer Science Department, Provo, UT, United States",University
35175200200,"Brigham Young University, Department of Computer Science, United States",University
6602198438,"Brigham Young University, Provo, UT  84601, United States",University
55948963100,"Brigham Young University, Provo, UT  84601, United States",University
7005411524,"Brigham Young University, Provo, UT  84601, United States",University
36459611200,"Ira A Fulton College of Engineering and Technology, Brigham Young Univ., Provo, UT  84602, United States",Company
7402074463,"Ira A Fulton College of Engineering and Technology, Brigham Young Univ., Provo, UT  84602, United States",Company
34868168700,"Ira A Fulton College of Engineering and Technology, Brigham Young Univ., Provo, UT  84602, United States",Company
57126129700,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
57205617484,"Brigham Young University, Dept. of Physics and Astronomy, Provo, UT, United States",University
57215432728,"Brigham Young University, Dept. of Physics and Astronomy, Provo, UT, United States",University
56677251600,"Department of Engineering, University of Southern Indiana, 8600 University Boulevard, Evansville, IN  47712, United States",University
57208598187,"Department of Engineering, University of Southern Indiana, 8600 University Boulevard, Evansville, IN  47712, United States",University
7004307869,"Department of Engineering, University of Southern Indiana, 8600 University Boulevard, Evansville, IN  47712, United States",University
57205257595,"Department of Engineering, University of Southern Indiana, 8600 University Boulevard, Evansville, IN  47712, United States",University
36503632200," Universidad del Desarrollo, National Research Center for Integrated Natural Disaster Management (CIGIDEN), Concepción, Chile",Company
16481299700," University of Arkansas, Fayetteville, AR, United States",University
56331558100," Auburn University, Auburn, AL, United States",University
47962305800," University of California, San Diego, San Diego, CA, United States",University
7101640734," University of Puerto Rico Mayaguez, Mayaguez, Puerto Rico",University
55916448500," Instituto de Ingeniería, Universidad Nacional Autónoma de México, Mexico City, Mexico",Company
57200363612,"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",University
57212151348,"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",University
57212147414,"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",University
57212136375,"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",University
57200529047,"Air Force Research Laboratory, Fuzes Branch, Munitions Directorate, EglinFL, United States",Company
56112492400," Oak Ridge National Laboratoy, Oak Ride, TN, United States",Company
57215653879," Ball Aerospace and Technologies Corporation, Colorado Springs, CO, United States",Company
18937960700," US Army RDECOM-ARDEC, Picatinny Arsenal, NJ, United States",Company
57216187696," Sciperio Inc., Orlando, FL, United States",Company
25627506700,"Center for Clinical Systems Biology, Rochester General Hospital, Rochester, NY, United States",Company
57210477807,"Center for Clinical Systems Biology, Rochester General Hospital, Rochester, NY, United States",Company
7005345401,"Center for Clinical Systems Biology, Rochester General Hospital, Rochester, NY, United States",Company
7005976828,"Center for Clinical Systems Biology, Rochester General Hospital, Rochester, NY, United States",Company
57192067288,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",University
57202855772,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",University
7406665619," Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT, United States",University
57212089454,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
57202116348,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
56709476900,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
57205025235,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
57202256915,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
57193755486,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
57002749600,"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",University
57208584595,"Oregon State University, United States",University
35546747200,"Oregon State University, United States",University
57003496300,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
57212110613,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
57216244800,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
7409253428,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
57144864700,"Department of Radiology, BenQ Medical Center, Affiliated BenQ Hospital, Nanjing Medical University, Nanjing, 210017, China",University
57194205673,"Department of Radiology, BenQ Medical Center, Affiliated BenQ Hospital, Nanjing Medical University, Nanjing, 210017, China",University
35078644900,"Department of Radiology, BenQ Medical Center, Affiliated BenQ Hospital, Nanjing Medical University, Nanjing, 210017, China",University
57204475222,"Department of Radiology, BenQ Medical Center, Affiliated BenQ Hospital, Nanjing Medical University, Nanjing, 210017, China",University
8208317300,"Department of Radiology, BenQ Medical Center, Affiliated BenQ Hospital, Nanjing Medical University, Nanjing, 210017, China",University
55797091700,"School of Information Engineering, Henan University of Science and Technology, Luoyang City, Henan Province, 471000, China",University
57204783601,"School of Information Engineering, Henan University of Science and Technology, Luoyang City, Henan Province, 471000, China",University
57192945685,"State Key Laboratory of Magnetic Resonance and Atomic Molecular Physics, National Center for Magnetic Resonance in Wuhan, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei  430071, China",University
56939117000,"State Key Laboratory of Magnetic Resonance and Atomic Molecular Physics, National Center for Magnetic Resonance in Wuhan, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei  430071, China",University
56585491000,"State Key Laboratory of Magnetic Resonance and Atomic Molecular Physics, National Center for Magnetic Resonance in Wuhan, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei  430071, China",University
16308483700,"State Key Laboratory of Magnetic Resonance and Atomic Molecular Physics, National Center for Magnetic Resonance in Wuhan, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei  430071, China",University
57200214703,"State Key Laboratory of Magnetic Resonance and Atomic Molecular Physics, National Center for Magnetic Resonance in Wuhan, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei  430071, China",University
35311157900,"State Key Laboratory of Magnetic Resonance and Atomic Molecular Physics, National Center for Magnetic Resonance in Wuhan, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan, Hubei  430071, China",University
55345299700,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",University
56110251000,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT  84602, United States",University
57208682307,"Mechanical Engineering, 350 EB, Provo, UT  84602, United States",Company
24779209500," Department of Electrical and Computer Engineering, University of Coimbra, Instituto de Telecomunicações, Coimbra, 3030-290, Portugal",University
56012631600,"Center for Friction Stir Processing, Advanced Materials and Manufacturing Processes Institute, University of North Texas, Denton, TX  76203, United States",University
56487893500,"Center for Friction Stir Processing, Advanced Materials and Manufacturing Processes Institute, University of North Texas, Denton, TX  76203, United States",University
7402648240,"Center for Friction Stir Processing, Advanced Materials and Manufacturing Processes Institute, University of North Texas, Denton, TX  76203, United States",University
57200884469,"Center for Friction Stir Processing, Advanced Materials and Manufacturing Processes Institute, University of North Texas, Denton, TX  76203, United States",University
57203221999,"Center for Friction Stir Processing, Advanced Materials and Manufacturing Processes Institute, University of North Texas, Denton, TX  76203, United States",University
6603570606,"North Carolina State University, Department of Mechanical and Aerospace Engineering, Raleigh, NC  27695, United States",University
55858031100,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57211493546,"NSF Center for Space, High-performance, and Resilient Computing (SHREC), Brigham Young University, Provo, UT, United States",University
57205881788,"Brigham Young University, United States",University
57214032187,"Brigham Young University, United States",University
57208524360,"Frontier-Kemper Constructors, Inc., 1695 Allen Rd., Evansville, IN  47710, United States",Company
26634229600," Dept. of Civil and Environmental Engineering, Brigham Young Univ., Provo, UT  84602, United States",Company
7005934389,"General Atomics, 3550 General Atomics Ct., San Diego, CA  92121, United States",Company
57208823236,"General Atomics, 3550 General Atomics Ct., San Diego, CA  92121, United States",Company
57190605478,"General Atomics, 3550 General Atomics Ct., San Diego, CA  92121, United States",Company
35508257500,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
8321530600,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
7005709969,"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",University
57208255032,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
15848771600,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
7006533953,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57199980412,"Key Laboratory for Precision & Non-traditional Machining Technology of Ministry of Education, Dalian University of Technology, Dalian, 116024, China",University
55475654800,"Key Laboratory for Precision & Non-traditional Machining Technology of Ministry of Education, Dalian University of Technology, Dalian, 116024, China",University
57191156976,"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84604, United States",University
57209978209,"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84604, United States",University
57118455800,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
7401431037,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
24401574900,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
7003498548," Department of Computer Science, Brigham Young University, Provo, UT, United States",University
57207334294,"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",University
56976354400,"Department of Chemical Engineering, Ira A. Fulton College of Engineering and Technology, Brigham Young University, 350 Clyde Building, Provo, UT  84602, United States",University
57209659294,"Department of Chemical Engineering, Ira A. Fulton College of Engineering and Technology, Brigham Young University, 350 Clyde Building, Provo, UT  84602, United States",University
57209655847,"Department of Chemical Engineering, Ira A. Fulton College of Engineering and Technology, Brigham Young University, 350 Clyde Building, Provo, UT  84602, United States",University
57204570329,"Department of Chemical Engineering, Ira A. Fulton College of Engineering and Technology, Brigham Young University, 350 Clyde Building, Provo, UT  84602, United States",University
57210191104,"Department of Electrical Engineering, Brigham Young University, United States",University
57214009254,"Department of Electrical Engineering, Brigham Young University, United States",University
57217482839,"Mechanical Engineering, Brigham Young University, 350 EB, Provo, UT  84602, United States",University
57209640119,"Department of Mechanical Engineering, Brigham Young University, United States",University
57210919648,"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT, United States",University
57210912098,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57206968876,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
56824897200,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57210911049,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57210916608,"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84604, United States",University
57205198823,"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84602, United States",University
57210927548,"Computer Science Department, Brigham Young University, United States",University
57210928665,"Computer Science Department, Brigham Young University, United States",University
6602572190,"Computer Science Department, Brigham Young University, United States",University
57210914089,"Department of Mechanical Engineering, Brigham Young University, United States",University
57203981655,"Department of Mechanical Engineering, Brigham Young University, United States",University
57210920448,"Department of Mechanical Engineering, Brigham Young University, United States",University
57202433366,"Department of Technical Communication, University of North Texas, Denton, TX  76203, United States",University
56724258600,"Department of Mechanical Engineering, University of Texas at Tyler, Texas, United States",University
7801676127," Department of Mathematics, Brigham Young University, Provo, UT, United States",University
57194391871,"Department of Chemical Engineering, University of Utah, Salt Lake City, UT, United States",University
57189491950,"Department of Chemical Engineering, University of Utah, Salt Lake City, UT, United States",University
57205348362,"Department of Chemical Engineering, University of Utah, Salt Lake City, UT, United States",University
51461952600,"Department of Chemical Engineering, University of Utah, Salt Lake City, UT, United States",University
57191587072,"Brigham Young University, Mechanical Engineering, 435 CTB, Provo, UT  84602, United States",University
24295291100,"Brigham Young University, Mechanical Engineering, 435 CTB, Provo, UT  84602, United States",University
23052031200,"Brigham Young University, Mechanical Engineering, 435 CTB, Provo, UT  84602, United States",University
7004495126,"Brigham Young University, Mechanical Engineering, 435 CTB, Provo, UT  84602, United States",University
12778890800,"Brigham Young University, Mechanical Engineering, 435 CTB, Provo, UT  84602, United States",University
57194703295,"Institute of Engineering at National Autonomous University of Mexico, Mexico",University
57144565100,"Institute of Engineering at National Autonomous University of Mexico, Mexico",University
57189458176,"Institute of Engineering at National Autonomous University of Mexico, Mexico",University
24080990600,"Institute of Engineering at National Autonomous University of Mexico, Mexico",University
56323465700,"Department of Mechanical Engineering, University of South Florida, Tampa, FL  33612, United States",University
57209274795,"Department of Mechanical Engineering, University of South Florida, Tampa, FL  33612, United States",University
7102483892,"Department of Mechanical Engineering, University of South Florida, Tampa, FL  33612, United States",University
57200208018,"Institut für Verbundwerkstoffe GmbH, Germany",Company
36701008900,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7201687754,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7202401225,"Institut für Verbundwerkstoffe GmbH, Germany",Company
12805837100,"Institut für Verbundwerkstoffe GmbH, Germany",Company
56257805000,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7005067917,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7202417224,"Institut für Verbundwerkstoffe GmbH, Germany",Company
55927295500,"Institut für Verbundwerkstoffe GmbH, Germany",Company
6508257901,"Institut für Verbundwerkstoffe GmbH, Germany",Company
55931847400,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7004092560,"Institut für Verbundwerkstoffe GmbH, Germany",Company
56955794500,"Institut für Verbundwerkstoffe GmbH, Germany",Company
55778257800,"Institut für Verbundwerkstoffe GmbH, Germany",Company
6701664914,"Institut für Verbundwerkstoffe GmbH, Germany",Company
24504209800,"Institut für Verbundwerkstoffe GmbH, Germany",Company
55247112800,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207841000,"Institut für Verbundwerkstoffe GmbH, Germany",Company
12780700500,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7006236094,"Institut für Verbundwerkstoffe GmbH, Germany",Company
16303239800,"Institut für Verbundwerkstoffe GmbH, Germany",Company
55315191100,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57194063754,"Institut für Verbundwerkstoffe GmbH, Germany",Company
6701501207,"Institut für Verbundwerkstoffe GmbH, Germany",Company
24072733200,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57192140261,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207843958,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207841443,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207846799,"Institut für Verbundwerkstoffe GmbH, Germany",Company
56473665600,"Institut für Verbundwerkstoffe GmbH, Germany",Company
23977815400,"Institut für Verbundwerkstoffe GmbH, Germany",Company
56308354900,"Institut für Verbundwerkstoffe GmbH, Germany",Company
36859700200,"Institut für Verbundwerkstoffe GmbH, Germany",Company
26221155700,"Institut für Verbundwerkstoffe GmbH, Germany",Company
24385613600,"Institut für Verbundwerkstoffe GmbH, Germany",Company
15081415200,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7408416878,"Institut für Verbundwerkstoffe GmbH, Germany",Company
11042527300,"Institut für Verbundwerkstoffe GmbH, Germany",Company
56185388600,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207844500,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57189577432,"Institut für Verbundwerkstoffe GmbH, Germany",Company
6602943081,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207842677,"Institut für Verbundwerkstoffe GmbH, Germany",Company
39062078800,"Institut für Verbundwerkstoffe GmbH, Germany",Company
7101608513,"Institut für Verbundwerkstoffe GmbH, Germany",Company
6602499334,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57202152216,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57213372150,"Institut für Verbundwerkstoffe GmbH, Germany",Company
8555191500,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57195579636,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57207842193,"Institut für Verbundwerkstoffe GmbH, Germany",Company
57203836326,"Institut für Verbundwerkstoffe GmbH, Germany",Company
55639502500,"Institut für Verbundwerkstoffe GmbH, Germany",Company
6602168494,"Institut für Verbundwerkstoffe GmbH, Germany",Company
24759275600,"Brigham Young University, United States",University
57207312334,"Brigham Young University, United States",University
57192981384,"University of North Carolina at Chapel Hill, Chapel Hill, NC, United States",University
57190258899,"University of North Carolina at Chapel Hill, Chapel Hill, NC, United States",University
24333330300,"University of North Carolina at Chapel Hill, Chapel Hill, NC, United States",University
57189382200,"University of North Carolina at Chapel Hill, Chapel Hill, NC, United States",University
57203250533,"University of North Carolina at Chapel Hill, Chapel Hill, NC, United States",University
57203957449,"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",University
14059209700,"School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",University
57201759181,"Institute of Systems Engineering, China Academy of Engineering Physics, Mianyang, 621999, China",University
16548784600," State Key Laboratory for Manufacturing Systems Engineering, Xi'an Jiaotong University, Xi'an, 710049, China",University
57210286057,"Department of Electrical and Computer Engineering, Brigham Young UniversityUT, United States",University
57210287346,"Department of Electrical and Computer Engineering, Brigham Young UniversityUT, United States",University
57210288854,"Instituto de Telecomunicações, Department of Electrical and Computer Engineering, University of Coimbra, Portugal",University
57214559823,"Instituto de Telecomunicações, Department of Electrical and Computer Engineering, University of Coimbra, Portugal",University
6602749964,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
57205512220,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
7102985794,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
9739395200,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
57202736299,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
57205515588,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
57205514839,"Magnetic Research Inc., 3152 N University Ave #50, Provo, UT  84604, United States",University
57194392244,"Center for Materials Genomics, Duke University, Durham, NC  27708, United States",University
7006214218," Department of Mechanical Engineering and Materials Science, Duke University, Durham, NC  27708, United States",University
57194503011," Center for Materials Physics and Technology, Code 6390, U.S. Naval Research Laboratory, Washington, DC  20375, United States",Company
9845705900," Department of Physics, NRCN, P.O. Box 9001, Beer-Sheva, 84190, Israel",Company
7004929818," Department of Chemistry, St. Olaf College, Northfield, MN  55057, United States",Company
57194379165," Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",University
6603325558," Fritz-Haber-Institut der Max-Planck-Gesellschaft, Berlin-Dahlem, 14195, Germany",Company
57191586637,"Brigham Young University, Provo, UT  84602, United States",University
57208184650,"Brigham Young University, Provo, UT  84602, United States",University
57189294915,"Brigham Young University, Provo, UT  84602, United States",University
6701755273,"Brigham Young University, Provo, UT  84602, United States",University
55200909800,"Brigham Young University, Provo, UT  84602, United States",University
7004234161,"Brigham Young University, Provo, UT  84602, United States",University
56330970800,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57190247942,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57197791798,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57191995887,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
57203240784,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
57193574682,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
57208784903,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
56417117600,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
57203245208,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
57208771517,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
35621274900,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
55681652500,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
7003445799,"Department of Electrical Engineering and Computer Science, 1520 Middle Dr, Knoxville, TN  37996-2250, United States",Company
55855376400,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57126390100," Patent Law Works LLP, Salt Lake City, UT  84111, United States",Company
57205509268,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57208845618,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57205502574,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57205849200,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57205504743,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57207222602,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57205504946,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57205502490,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
7004339080,"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",University
57200375892,"Mechanical Engineering Department, University of South Florida, Tampa, FL  33620, United States",University
57193720916,"Manufacturing Engineering Department, Brigham Young University, Provo, UT  84602, United States",University
6701421652,"Manufacturing Engineering Department, Brigham Young University, Provo, UT  84602, United States",University
57205270902,"Manufacturing Engineering Department, Brigham Young University, Provo, UT  84602, United States",University
57209887692,"Department of Electrical and Computer Engineering, University of Coimbra, Portugal",University
57205763350,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
7004435321,"Dept. of Civil and Environmental Engineering, Brigham Young Univ., 368 Clyde Building, Provo, UT  84602, United States",Company
56781290700,"Dept. of Civil and Environmental Engineering, Brigham Young Univ., 368 Clyde Building, Provo, UT  84602, United States",Company
36055605700,"Dept. of Civil and Environmental Engineering, Brigham Young Univ., 368 Clyde Building, Provo, UT  84602, United States",Company
16041305200,"Dept. of Civil and Environmental Engineering, Brigham Young Univ., 368 Clyde Building, Provo, UT  84602, United States",Company
57215322624,"Brigham Young University, Provo, UT, United States",University
57204552603,"Department of Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",University
57204551844,"Department of Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",University
57204547933,"Department of Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",University
57200690449,"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84602, United States",University
57208717150,"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",University
57204091960,"Department of Mechanical Engineering, Brigham Young University, 435 CTB ProvoUT  84604, United States",University
