VolumeId,JournalId
6142ef68-245a-4f47-bb47-5ca50d56fccc,7ba7083a-9fb5-4c82-aa88-0148d2ab0acf
16ffa750-794a-4a59-8e07-72eb32da992b,d5073ea2-2734-472d-8b2f-2765e83b1632
df1b20dd-d161-4fff-9c1e-04ec9075b36d,b8b3825d-525e-4989-a1d8-93a15cd6f627
f55188ee-8890-41ec-b0b0-5bf81d6f8ae5,53ffeda3-9436-49f9-985f-331bef4646fe
d68cb273-e1fe-4083-a81e-2c9c3b018f43,40c0e636-6447-4fd2-9ab9-3e1eba0a2958
667e63f7-6391-4850-ba6a-fc29860de9cd,be96d64f-d928-4b91-a0f2-fcf0fd828114
46a53fe7-0f3d-4233-ad2f-bdb5c29f052b,86eea1a5-589d-469c-8b5f-56ab1200dbdd
2d829ef6-bae0-4dbb-bc7b-cce9a6eb49e1,30f286a0-4cd8-498b-944a-8a810f00a3ed
cf4b46a1-f197-4f92-ba2a-54ec1c0896cb,bec30e40-9a12-4399-95cd-c7cbcfbe5469
75c45104-e772-4ee9-9166-e325d7ba8326,f8ef7975-3578-4f57-890e-53d0b9ce414a
e646469e-29a6-4258-a7ab-5f23b3211895,8ad4ea69-0196-417d-92e2-2c51cde88524
5772c3cb-9418-4791-9f19-499d99237d53,b6d98d3a-e293-4a5e-a997-4bcbfcea0558
07e47789-4547-4848-b49e-c2ff373a2b56,4a71891d-490b-442a-ab75-ef65c441365e
61767abd-804e-4f08-a7d8-59bed23031f0,492aaf1b-a330-4fbb-9e22-9fe6c2769b4b
6ebf862d-582d-479a-a87c-0b053763e9df,e1e2e5c9-116f-414e-9112-dba4078ce6e8
4e1644e0-079b-4a8c-af28-2337ef2d9cbd,d3a492a9-dd92-4524-add6-44234894b835
f25b0326-9e31-4dcc-bbec-e7346c77d5dd,0658dbc1-61f9-474e-8bcb-3c1063e29fde
f67f1a69-dd13-4d01-8158-7a3559d000f7,44d0e553-c66d-44f1-ad87-70a99a2411bc
a812ff80-d6f2-43ce-a4a7-57a9e2f1a247,d60ad225-04d9-4755-908a-ab9c0e19b3cf
a7d07bfa-c15d-4942-b8cc-0329bceb72c6,f6a1f5fe-583c-41b6-9e64-d0736b5a4448
112913d7-830d-473f-b101-6f25a258f921,f5853e14-285a-49ac-bdca-e5b81e41e60b
a0aceabc-27fd-4b2f-b1ff-a855355d3a09,b0f1fedd-0942-4437-9e77-c712214a9c5b
254ac555-38e5-4dc5-b8bb-c39eaa02f064,38ae09ac-8317-422a-86bf-b3a6e90c7c81
49851bc9-7f95-404c-b83a-f2d68c500815,f0eeac22-5b4f-4056-9e46-0ab91552acd5
30faa8a3-249b-486e-971f-afa11e2e4e19,1ed540b2-c743-4470-9c40-711b8f13f820
5c763207-2f24-428f-ace2-4ba5db39feec,2ff4ee79-8bd7-414a-99d3-0c128f584722
7a29dc38-55d5-42bc-a880-ecf0a0efc76a,c464554a-4a59-4fda-90ea-18f5f8869858
212938c9-50d2-4de1-8a6f-a5de36f0d5e3,0d103199-d3b1-4709-86d2-75341656fb36
b41c022f-5c8b-4094-ae8c-7a41a37fcc6e,da8d858c-c299-4630-8ecb-8cd1d40bc60c
5b7760d8-653c-41b6-8664-c0daf555c190,f87cad34-be5f-4b07-8fc5-0b1b05a792da
3f5238a9-5931-438f-ab17-4e6c1d86ac55,a12537b4-5a5c-4246-8ba1-933c631e1663
207291b8-07bf-41bb-940d-c66ce8ee7f6c,3c750345-6b66-46a5-b47d-da35eac9be2f
0e2301fd-b6d9-4e31-8b1b-65d31363172d,4b651991-5953-46cc-8aac-8ed32b8a7ce4
dc11734c-aa22-459b-94bd-8ea6548653e1,b8b3825d-525e-4989-a1d8-93a15cd6f627
a1e0d857-80ca-4f77-914b-0dd4f360998b,7c3ea020-0ad1-4964-a313-196693bb6ec2
966460f4-37ed-4054-a3a6-6a26e9f68575,3415789b-d83d-45e0-be62-e48861542100
e71d3854-9d0e-4fc6-b636-18dacbfd8391,fed1599b-4900-4819-abae-d2b460d51972
703ba246-22b9-48ab-a54d-8631cdb17ad3,8b15c6ad-2ad2-41d7-9e20-616d2ebc08e9
75b2be18-f456-441e-be0a-f51ebcf7042c,7c3ea020-0ad1-4964-a313-196693bb6ec2
13e4626e-b7df-4c68-9db6-4da56540270c,3c24b2b4-9636-4a7a-ad0f-5c51cb40f0c3
3d866fba-35c1-4f86-9ac7-4ea826ff5797,5c138125-ea1b-4c4f-9722-7e3136bd2d79
