EditionId,ConferenceId
75a67770-1b14-4050-a9a5-e415037287df,8a46ce4a-79c1-43d2-a4b1-08cc84b61805
1de97491-47bf-40a7-807b-0028a9fc5683,8a46ce4a-79c1-43d2-a4b1-08cc84b61805
82e19986-978f-4c84-a532-de5612c039f7,8a46ce4a-79c1-43d2-a4b1-08cc84b61805
975701fa-81f5-446a-bf0a-48a6c46533ab,8a46ce4a-79c1-43d2-a4b1-08cc84b61805
6b2e52a1-43ad-4aa9-a46a-d5d5707aa518,8a46ce4a-79c1-43d2-a4b1-08cc84b61805
20e0c30e-97c8-4b8b-ad86-b6c1cf487df4,058e7528-9335-403f-a272-4c69ae19a2b9
2d8d004a-d876-4e7d-9718-9f7c3e8378df,058e7528-9335-403f-a272-4c69ae19a2b9
832733e4-fa1f-4846-83e0-eedef605af5e,058e7528-9335-403f-a272-4c69ae19a2b9
6c62e534-68eb-4b09-bf36-aa316c26f62a,058e7528-9335-403f-a272-4c69ae19a2b9
8a830cea-2d6c-45c1-8016-0f9f5452ea0a,058e7528-9335-403f-a272-4c69ae19a2b9
872018e7-6886-48ba-bd94-aa3637c9b5d0,058e7528-9335-403f-a272-4c69ae19a2b9
a83c8e6d-ffa5-4bf7-a0a4-0e07366ead32,058e7528-9335-403f-a272-4c69ae19a2b9
34571bd6-7e24-4606-9f62-23a31855ac12,b5b3651b-99de-4121-9dc4-c5cb202d04b4
61059af9-26fe-48c7-9b22-f331cbafc8a6,b5b3651b-99de-4121-9dc4-c5cb202d04b4
a4afd9c6-a352-43a1-a321-ada3b214b67c,b5b3651b-99de-4121-9dc4-c5cb202d04b4
b32055f7-0015-4dfe-829f-105613a744aa,b5b3651b-99de-4121-9dc4-c5cb202d04b4
a30a96df-b4be-4764-a6cf-d05e214c0945,b5b3651b-99de-4121-9dc4-c5cb202d04b4
5f7e859a-7ee5-4078-b483-58b50eed6de6,b5b3651b-99de-4121-9dc4-c5cb202d04b4
d007ddd8-0a04-48ca-8535-e882f2ea0185,d5cdec71-5879-44a7-b6c2-ea26da50f4eb
4cf7fafc-b8c5-4110-b315-66d45684f109,d5cdec71-5879-44a7-b6c2-ea26da50f4eb
b2c5fccf-c908-406c-bf53-91c50dd94388,d5cdec71-5879-44a7-b6c2-ea26da50f4eb
9f1359e7-9c8d-4d4b-bc73-aea111f5af6c,d5cdec71-5879-44a7-b6c2-ea26da50f4eb
0260345a-97a7-4ab8-8033-880d1ed172f0,d5cdec71-5879-44a7-b6c2-ea26da50f4eb
1212e980-305f-418f-8ac7-17583f834871,d5cdec71-5879-44a7-b6c2-ea26da50f4eb
653e6a69-6fa9-4135-852a-afbf3c0f1e26,133a5cee-564e-45ed-b4a7-314d49b1aba6
92a85035-5559-4845-8cbf-b83049218fc6,133a5cee-564e-45ed-b4a7-314d49b1aba6
f8738362-fb71-401b-8bf2-f0f0851f3dc2,133a5cee-564e-45ed-b4a7-314d49b1aba6
1ce4c85d-2acc-407a-926f-710f5f435056,f9f531d6-35e6-44eb-a5c6-ad3e9502b5ca
612ad830-3740-4286-aa00-4d20b1c8fd03,3e5e02d5-3780-400f-85d2-e923fe114807
ada1c90e-6202-4d55-bdcd-dc733b71dc17,3e5e02d5-3780-400f-85d2-e923fe114807
800f64da-bb6a-4064-bbe7-911b2fa0689f,3e5e02d5-3780-400f-85d2-e923fe114807
824e04fb-9865-4e42-a85b-8a00b46f26da,3e5e02d5-3780-400f-85d2-e923fe114807
27205749-6f80-488b-b2a4-431df458b478,3e5e02d5-3780-400f-85d2-e923fe114807
02dfd7d5-5a38-4ae6-b566-bc2569528379,3e5e02d5-3780-400f-85d2-e923fe114807
30cd8c2d-fe81-4a12-8cbd-7c99eb01aea4,3e5e02d5-3780-400f-85d2-e923fe114807
b060115d-f8ec-423b-a398-8378e144bc38,3e5e02d5-3780-400f-85d2-e923fe114807
aca0d7a0-0638-4231-a535-79750fa7300b,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
bd875d0a-9228-44b8-bd2f-867201117c79,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
d2600e38-aeb7-495c-852c-069b99975998,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
d60da9e6-0a0c-4ff0-a37d-f295f4ae4a39,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
f68c59d4-6d30-44a9-9662-76326b96f1a6,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
0e13272e-385c-4e2a-ab05-2b95b30b320e,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
42a33b71-6e20-442b-99f9-b4f8d4b151e5,47d6f5a8-4bff-4fe4-92a5-86a9f46d42ca
6d2bea16-5a2f-4fb4-8bc2-a40c51adb38e,37715ee3-7a5b-400d-a898-05b88317f093
5124577e-43d8-4559-9c17-60ca74daf151,6b7137da-b5c0-4bc4-8d4e-941f7cb3fb04
0b7731f6-49a9-4248-ac89-688eb914b0f6,6b7137da-b5c0-4bc4-8d4e-941f7cb3fb04
8f74eae8-9947-414b-9c02-9cd7daacbf69,6b7137da-b5c0-4bc4-8d4e-941f7cb3fb04
a63ca1a9-d13e-4876-a6b9-827c2344d74b,6b7137da-b5c0-4bc4-8d4e-941f7cb3fb04
07b863d6-ca22-4cd3-9b5f-09ef357546f3,4dbf8adc-d0a7-4627-b86a-70690393e011
d9e13828-2693-41c7-bf42-d6f72e82c23e,4dbf8adc-d0a7-4627-b86a-70690393e011
d17ce36e-037a-4347-b049-08f0c10f2642,4dbf8adc-d0a7-4627-b86a-70690393e011
0e2bd9e8-8541-432b-8f90-412abab0ac58,4dbf8adc-d0a7-4627-b86a-70690393e011
4536735e-ed5a-4f8d-9d6f-576cfa8bd89a,4dbf8adc-d0a7-4627-b86a-70690393e011
bd0e2493-09a8-48c4-9ab3-cf82e2e365ee,0592e262-2634-4749-bfc8-603af429851a
9d5ce506-0cc1-4cd5-875e-5f4a2ad6bf98,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
af51708b-62ea-4976-9ad0-f34a7fdda309,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
9b43f04c-0525-4c03-adb9-0899c386c6a0,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
2bd76e74-b05e-4252-8591-3a5bf79b9e97,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
1e621da1-b605-4725-8833-a44c9f619558,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
926ff35c-e6b7-495d-b785-2c4a4a4fa500,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
32b402bd-83ad-4b8d-988d-9395bb76e7f5,6b3a27c3-ebe5-466d-ae8c-cf5f581b5797
829a6ee8-6f35-40ff-aed1-fecfd458363c,94a36669-c426-497b-a76f-3e87b39e3c95
f2d0bc0b-99e4-4be9-b866-5c2bc7ca675c,94a36669-c426-497b-a76f-3e87b39e3c95
dcbe6861-f46e-4d68-8d35-c0b6ffafd18f,94a36669-c426-497b-a76f-3e87b39e3c95
b7cd1b2b-a353-42d7-bf03-7323dbe90388,94a36669-c426-497b-a76f-3e87b39e3c95
ec0bd14d-0d32-40a4-873a-bfbc797687b2,94a36669-c426-497b-a76f-3e87b39e3c95
5e88b2a5-45b8-4e92-8231-3c149764220c,94a36669-c426-497b-a76f-3e87b39e3c95
786e3ee8-5302-4a51-973d-3bc644a212c3,7e71345c-110b-4cc8-bc1d-ecce1fc3b280
44d5f8f6-d98d-4395-ba05-c51e340139a9,7e71345c-110b-4cc8-bc1d-ecce1fc3b280
900322fb-4ad8-443d-a597-3777fb477f09,0c0c024e-8667-49b5-9cf4-890e7c6db495
902deeed-fffb-4bb9-a6c7-339e2d4c398b,0c0c024e-8667-49b5-9cf4-890e7c6db495
c9483641-b9d7-4250-b868-987bec905174,0c0c024e-8667-49b5-9cf4-890e7c6db495
c16e46f9-a70d-470a-b0ee-43a429c82eac,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
1072d334-235f-43d9-a11c-6a8f3c8f5b01,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
729bb819-f0cd-4234-981f-299efb02c9ac,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
86658fe4-dceb-40b1-8aca-b7d391c70244,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
5db086c3-4be0-41dd-8122-d087dff3e533,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
3964e54e-9065-4e68-9e39-6b511b608531,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
6ebd740e-9f8d-42fb-9228-2221cc199ef8,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
d67b431d-2a5c-4458-84a7-7562db4a995d,000d9af3-81dd-4daf-a8d0-287fd7d9cd96
18e25f16-cff6-4c55-b3b3-87bce4562ccc,17e12254-6858-486c-9e62-adc208d48c42
7281a79e-8da1-4a21-ae92-02223b10bb35,17e12254-6858-486c-9e62-adc208d48c42
f081e673-b084-4e03-bd8f-8cc9f98ceb6f,17e12254-6858-486c-9e62-adc208d48c42
e036e7aa-50bd-4dc3-82e8-a2698876c268,17e12254-6858-486c-9e62-adc208d48c42
654b6544-5343-4f64-a58d-9a2a89709ecc,d4febb62-ef46-446e-89f7-9b1946c45c5d
0c4875a1-f364-4a7c-9b7a-3a6d2fe82cc9,d4febb62-ef46-446e-89f7-9b1946c45c5d
1b5de968-018f-4445-96b9-b6871fe05ecf,d4febb62-ef46-446e-89f7-9b1946c45c5d
b0d307a7-306e-47eb-9dee-456d29d2ca72,d4febb62-ef46-446e-89f7-9b1946c45c5d
7cbeac24-34bd-4c21-9c45-ed8c9d4b9f8f,d4febb62-ef46-446e-89f7-9b1946c45c5d
b1ddcd1d-b185-46f4-a377-d5190dbc52da,d4febb62-ef46-446e-89f7-9b1946c45c5d
d7e5da75-0732-4232-9415-82a16722ec34,d4febb62-ef46-446e-89f7-9b1946c45c5d
0d875bd4-34ed-447a-a659-3a1e9e344dd3,d4febb62-ef46-446e-89f7-9b1946c45c5d
8c6c477c-fc69-4abc-898c-6b7979657fee,212c2013-554a-4131-89c4-68c57540ae38
0114b175-c028-4f3f-ad1d-27f6299880d2,212c2013-554a-4131-89c4-68c57540ae38
82d2f4e9-8c26-43f4-863d-29919a77e7a1,212c2013-554a-4131-89c4-68c57540ae38
fd06194c-bdd2-41b7-aec9-bd34e6cad5b5,212c2013-554a-4131-89c4-68c57540ae38
f718f7a2-a586-401f-af9a-0763d3714ff0,212c2013-554a-4131-89c4-68c57540ae38
05b825b0-c526-48db-ae69-54bfe18bc810,212c2013-554a-4131-89c4-68c57540ae38
97b0361e-bf2b-4373-8c81-599fce712437,92fecc45-514c-481c-9cb6-d5506063d0da
0cde04ce-b9f0-4d3a-b68d-ec03c3388981,74cb3807-55d8-46c1-8a86-00d23e101a8c
64d67987-dc6e-4c07-b4d4-b78f2775b2f1,74cb3807-55d8-46c1-8a86-00d23e101a8c
ec163f8b-8852-470e-88bd-0bf8d6bfb3c5,74cb3807-55d8-46c1-8a86-00d23e101a8c
5146018c-4091-402b-aca1-be2dd3f28c49,74cb3807-55d8-46c1-8a86-00d23e101a8c
e981075f-081d-461b-b803-e2f39eb5484d,74cb3807-55d8-46c1-8a86-00d23e101a8c
cac8779b-c357-40cc-b9d4-18124b050608,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
7a4ff1d6-6bec-45a7-950d-351a1c9dfd57,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
c91e11f2-9117-447a-91ae-a833522c0819,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
5b551e68-870b-43ef-bbe4-4d6f36dc9ed8,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
373ab73f-02a7-46c3-bd73-8575ca73192b,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
ea56325c-6768-43e6-8f47-682e63a3fe2f,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
5dd3db4c-3822-427c-9c2d-ee12450898a3,6ca0bfd8-1fe5-4a97-8aa5-917a5a27c453
17af8e18-ba5a-46a8-a348-aeb6354daaa0,0fe08653-5e84-488c-b4db-46b657f75953
c30a270f-231c-4f0b-89be-d89098956c60,0fe08653-5e84-488c-b4db-46b657f75953
f1d78c64-9bcf-4a00-8a51-af4e93c54ca2,e14afc13-ef0a-468e-bd13-3f6fd0bc0036
8bf6c300-6ab3-4d9e-9529-c09ef852074b,e14afc13-ef0a-468e-bd13-3f6fd0bc0036
1309e29d-45eb-4eb9-bc89-0150755ffec4,2be61494-d313-4fc6-bb44-12bb6e7b90b3
ad30ea75-2e88-4fd4-97f3-9bbc49fc96c2,2be61494-d313-4fc6-bb44-12bb6e7b90b3
6b665df4-3aaa-4100-900c-c2e2853c2464,2be61494-d313-4fc6-bb44-12bb6e7b90b3
eda0d8be-8173-471e-ad66-a88197f63db4,2be61494-d313-4fc6-bb44-12bb6e7b90b3
108709d7-7b89-49e7-a52b-e00349805e7f,de781688-8417-4662-9033-360725780295
b297ba9d-c3d9-4ab7-9f98-87d64030f0a5,b426fb97-28f4-4e54-aac3-2c222656753f
2be07516-e2a6-4c28-8fcf-bd081410b593,b426fb97-28f4-4e54-aac3-2c222656753f
01e601b1-35af-4ae7-94bb-365f4e0b2da4,b426fb97-28f4-4e54-aac3-2c222656753f
4c7eb240-e45b-4d89-9a1d-91a1e9767e99,b426fb97-28f4-4e54-aac3-2c222656753f
cf9e21cd-6066-4672-864b-45d65172174b,b426fb97-28f4-4e54-aac3-2c222656753f
0e63afe3-c20b-4a6b-b122-85e06b722509,b426fb97-28f4-4e54-aac3-2c222656753f
e4185958-3813-4ae6-9bef-4cbcd34ef123,0022474d-a7da-4b88-a6ef-99a493c7b902
ebaa7d28-af47-4cbb-b312-f8920d834ae6,0022474d-a7da-4b88-a6ef-99a493c7b902
17052236-c39c-4cb6-909c-5b8938e1d2cb,0022474d-a7da-4b88-a6ef-99a493c7b902
dbe00a09-f604-442c-bc52-119faee0b6e2,0022474d-a7da-4b88-a6ef-99a493c7b902
241c1166-0274-4319-94bd-ce57144f460a,0022474d-a7da-4b88-a6ef-99a493c7b902
f65f4649-5aca-4171-9b80-322c03760700,0022474d-a7da-4b88-a6ef-99a493c7b902
546ba085-9a53-4fb2-9456-fbcc8972f628,0022474d-a7da-4b88-a6ef-99a493c7b902
bd7b04a9-8829-4de1-8718-9463aee3ee9b,0022474d-a7da-4b88-a6ef-99a493c7b902
f8548528-1237-4244-8395-cd898d6fdc7b,c176d691-5e4b-4a64-a795-770d59c3501e
0e065bea-29a9-4996-826a-065fc607ca70,18faa2e9-3a63-4ed9-9863-83e7cca8f926
89af0571-2a88-43bf-aac5-90128b4564be,18faa2e9-3a63-4ed9-9863-83e7cca8f926
a3af780f-1cdc-4caa-8cb0-df640dc99e26,18faa2e9-3a63-4ed9-9863-83e7cca8f926
0edbc3a6-9819-4bbd-81a6-86709a9bca1c,18faa2e9-3a63-4ed9-9863-83e7cca8f926
d011c286-b86b-4c5d-b0aa-b5a5607151bc,18faa2e9-3a63-4ed9-9863-83e7cca8f926
ee200e05-353f-4fab-a8c5-1861231e7684,18faa2e9-3a63-4ed9-9863-83e7cca8f926
db3406fd-c88b-46d8-8ea4-55394160e63d,18faa2e9-3a63-4ed9-9863-83e7cca8f926
f63ad72f-1640-4a1e-a7c1-0146eb86c28c,18faa2e9-3a63-4ed9-9863-83e7cca8f926
ce857d9a-cf51-42db-bc1b-2383686d00d0,ad90de34-e50c-4633-9e49-8367d31de8a8
01d8e602-881a-4fd3-adfe-8f87baf696c2,ad90de34-e50c-4633-9e49-8367d31de8a8
536124fe-7990-480b-a0bb-4b7e12fbba1b,ad90de34-e50c-4633-9e49-8367d31de8a8
2954cfd2-a419-4548-aa76-5d6f788f2048,ad90de34-e50c-4633-9e49-8367d31de8a8
5080b62c-d2e8-4aa9-b7c7-033912d0c03b,ad90de34-e50c-4633-9e49-8367d31de8a8
d5ab4ace-b670-452f-8883-8d2a212407e1,ad90de34-e50c-4633-9e49-8367d31de8a8
78ce87e4-9bf7-4f1f-8da8-240f2103c5ef,ad90de34-e50c-4633-9e49-8367d31de8a8
29cb7339-a560-4c5e-9575-37e7b741da29,77a85130-f49b-4d70-b75a-2b9e281997f0
fdee5346-3848-4db7-9fd5-50799ac8fb86,77a85130-f49b-4d70-b75a-2b9e281997f0
73beb6fe-a7dd-4a8c-97ac-cbbc553761b0,77a85130-f49b-4d70-b75a-2b9e281997f0
4b0eb837-4bb9-4613-b331-79670ca46584,77a85130-f49b-4d70-b75a-2b9e281997f0
6fd9ace7-96ca-4193-90cc-7d9cce4f3be0,77a85130-f49b-4d70-b75a-2b9e281997f0
513f69a7-20ee-4397-af33-b211a081d03b,77a85130-f49b-4d70-b75a-2b9e281997f0
93bb226f-4ef2-45bd-9406-6b4733dcc545,791511cc-61e0-4dd8-aec2-ebcf2f726f9e
80697418-cc4e-451f-81d0-49081d8a58ca,791511cc-61e0-4dd8-aec2-ebcf2f726f9e
66d54878-5352-4f93-bd95-7c39fbdf19bb,791511cc-61e0-4dd8-aec2-ebcf2f726f9e
a82fa6da-450f-4884-9156-83cb8cef98ed,9f1419a7-cc79-4b31-b8f2-fb59531195d0
1a9c03e3-6c7a-4c93-9a19-19a5d8e1f373,9f1419a7-cc79-4b31-b8f2-fb59531195d0
10bbcd1b-661d-45df-a813-4b80369ff545,9f1419a7-cc79-4b31-b8f2-fb59531195d0
12ea9234-8e54-43ed-ad87-eaecf5045e09,9f1419a7-cc79-4b31-b8f2-fb59531195d0
6a3cbe3c-d546-4da3-90ee-a0f25ed7f2e7,9f1419a7-cc79-4b31-b8f2-fb59531195d0
4d891ebf-1e51-4a7d-8462-655338c6dcf2,9f1419a7-cc79-4b31-b8f2-fb59531195d0
e82c69ad-9308-4344-8288-f4aba23e9d31,9f1419a7-cc79-4b31-b8f2-fb59531195d0
6602ac0b-ff55-4947-8181-c30227aa9a6b,9f1419a7-cc79-4b31-b8f2-fb59531195d0
151d725f-1af1-4162-8e01-dd9565c5e600,2c78929d-df8a-47ed-a756-ac96f6b667dd
93bcccfe-e1e1-4fea-beab-5de225ac4026,2c78929d-df8a-47ed-a756-ac96f6b667dd
226b24cb-26f6-4195-a664-264f1030b226,2c78929d-df8a-47ed-a756-ac96f6b667dd
e32172a5-3ed9-45af-8e20-e3e1f49ced97,2c78929d-df8a-47ed-a756-ac96f6b667dd
64a4583e-7eb6-4f4c-b802-6ba0d4afcf4f,7ed64bde-5f1c-4b5a-8b97-4c3db65642d6
03ffac15-70dd-4ea6-a3d2-9983e7e5c838,7ed64bde-5f1c-4b5a-8b97-4c3db65642d6
7a2492a6-b5f4-493e-b979-9eb9f286c529,7ed64bde-5f1c-4b5a-8b97-4c3db65642d6
3a4f102f-5fc7-4798-bc3b-730fcfd35267,7ed64bde-5f1c-4b5a-8b97-4c3db65642d6
7a9b7d8b-1d25-4584-8b88-e3d382481b90,7ed64bde-5f1c-4b5a-8b97-4c3db65642d6
b608089c-b856-4496-8991-71fac5582420,7ed64bde-5f1c-4b5a-8b97-4c3db65642d6
7aa1f0c0-1d7e-4deb-85e5-3639303d8080,1a10e85b-81cc-4e0b-9b3b-c40ca39a879b
1e43f964-ad2b-458f-8a39-c5c5753fe6f9,726f9413-d70a-42f3-9460-02af53d1e1d2
adcd188c-dbb5-4116-9a18-1d17d648389c,726f9413-d70a-42f3-9460-02af53d1e1d2
645e3172-cb6f-4af8-8ec9-f370f529d8f3,726f9413-d70a-42f3-9460-02af53d1e1d2
fb8af410-f349-4752-8a06-564e49ef59a8,726f9413-d70a-42f3-9460-02af53d1e1d2
f6d84544-451e-4afb-8fa3-40c7bd293f1e,fa72e51b-1b9c-46e9-88e8-2987535f3913
79b1e6a7-5590-4f39-a508-4e0f78186122,c16d34a6-fbc1-4a76-907f-0a80701af548
53e4ccee-b6d2-46db-b2b1-c37fae1f686d,c16d34a6-fbc1-4a76-907f-0a80701af548
5b39dd28-c74b-48c8-8dea-a2bc25d800bb,c16d34a6-fbc1-4a76-907f-0a80701af548
20e054e1-c99c-442f-8b64-5a307d364bf3,c16d34a6-fbc1-4a76-907f-0a80701af548
296a42df-5634-4169-9ebb-d8405b9ec9d7,c16d34a6-fbc1-4a76-907f-0a80701af548
c0b0f7a6-3388-4638-bb04-45192574b40a,c16d34a6-fbc1-4a76-907f-0a80701af548
e0c8792b-032a-4e43-9cd9-31ef0d01e6e1,578372ea-c573-4bc2-83f3-b804d20d1ff5
48628791-b316-404c-938d-0fe14fd401ca,578372ea-c573-4bc2-83f3-b804d20d1ff5
1a6983ae-b56a-4913-9291-9b7342ba14c6,aebccaf4-93a6-42d7-a1ec-0765e50af8ad
97c2a410-d276-490f-a219-76a7bf8d3412,aebccaf4-93a6-42d7-a1ec-0765e50af8ad
6e61a051-2220-4164-b36b-2c91c2f04d0e,aebccaf4-93a6-42d7-a1ec-0765e50af8ad
e0cfd03f-a9ad-47d1-96a1-53269b58119e,aebccaf4-93a6-42d7-a1ec-0765e50af8ad
4e288e47-5fc7-49e6-bbde-929babb527e9,8cb22810-2583-48c2-8127-50eb5262a175
422c7f70-f216-4fe5-93d8-cefa2d4b1117,8cb22810-2583-48c2-8127-50eb5262a175
220ad080-f69e-48a7-99fc-d7fe51db3f3d,8cb22810-2583-48c2-8127-50eb5262a175
f1708cbd-6299-454b-999e-68aeba5b6c9f,fcde2b4f-cb30-4558-a583-47871518dbfb
c5ee5b23-19b6-4f47-8773-63ae7ad904f4,fcde2b4f-cb30-4558-a583-47871518dbfb
d6b45c74-ef09-4641-874e-d8d1911be94a,fcde2b4f-cb30-4558-a583-47871518dbfb
be5e67c1-45c9-499e-aa8a-6da629756b10,fcde2b4f-cb30-4558-a583-47871518dbfb
1d791407-bc53-4060-a2e3-e8f8a1a9666e,fcde2b4f-cb30-4558-a583-47871518dbfb
a97d9f84-fda7-4d15-a61d-09d98aca83fa,fcde2b4f-cb30-4558-a583-47871518dbfb
22718179-5714-45c9-ba04-4b0893137d7a,fcde2b4f-cb30-4558-a583-47871518dbfb
c2369a14-e628-4d93-b061-4f8269e83e0f,52c0096b-7d4e-4d07-a73d-2baa11fafc25
3fd6d59f-bc97-4204-bf4e-a630d82fcc95,52c0096b-7d4e-4d07-a73d-2baa11fafc25
c7abc3c3-0df5-4284-a5ba-0191d8377158,adac56c1-80d6-4113-873e-05b409920e46
e28a9029-0d1b-407c-a96a-4ea69f3035c6,adac56c1-80d6-4113-873e-05b409920e46
0d98d48c-129b-498a-ae79-afae4e71146e,40fe811a-85a7-43e6-a6de-08f66f61af96
4c62d87a-feee-40b5-8f52-a7911edf48fc,40fe811a-85a7-43e6-a6de-08f66f61af96
cb6c926b-9a9e-4ed6-bb6b-50af39ef3426,4d1890f1-9f19-4333-aa47-cbc817852bba
5a9d32ec-832c-4773-96f1-3f6d731e960d,4d1890f1-9f19-4333-aa47-cbc817852bba
dd7f6e59-2cbc-463b-ba59-2d7a9fde7d70,4d1890f1-9f19-4333-aa47-cbc817852bba
c6b0a53d-f103-4d02-9c27-515a24420197,4d1890f1-9f19-4333-aa47-cbc817852bba
5b6f2c48-8cc0-4861-bd8f-5d4e59beefb9,4d1890f1-9f19-4333-aa47-cbc817852bba
03708faf-a58f-4180-9c73-be9ffc0efc4b,4d1890f1-9f19-4333-aa47-cbc817852bba
add533ca-64f6-4659-9b07-d56f175cdf3c,4d1890f1-9f19-4333-aa47-cbc817852bba
e07b1a5d-eff0-4ea5-ba6d-637e4bdd25ab,4d1890f1-9f19-4333-aa47-cbc817852bba
9f24a15e-29bd-4e63-ada2-98baa854e8d6,69ec3a82-f555-433c-8a50-9ae614ac5862
c206d4e9-9c15-41f8-aef5-339443869c3f,69ec3a82-f555-433c-8a50-9ae614ac5862
57cd005c-21d8-4712-a1dd-38fb8f857f86,69ec3a82-f555-433c-8a50-9ae614ac5862
e175e7e6-9191-4e50-a8c6-c71102325328,69ec3a82-f555-433c-8a50-9ae614ac5862
4a074d32-9fe0-44fa-b2a9-e8216180c82b,4b2224f3-a7ae-484f-9342-ada490ee03b8
fa566fa5-57b4-4c15-b54b-95c0a67ebb24,4b2224f3-a7ae-484f-9342-ada490ee03b8
216106a7-21f3-4601-bcdd-f727725cdf37,4b2224f3-a7ae-484f-9342-ada490ee03b8
0c315019-f383-4a0f-9785-c99423f825d6,ebee19d9-2dab-4514-8cbb-6079f2d1b4f0
2ad7bf13-9171-4eea-a66d-cb7b6e62ad08,ebee19d9-2dab-4514-8cbb-6079f2d1b4f0
9c057c41-e2ca-4cff-b442-e67669c4fad4,ce059781-b397-4794-a4d3-58ab104f61bc
12070cdc-4664-45cb-965d-be758b22090d,ce059781-b397-4794-a4d3-58ab104f61bc
32df8ed5-14a6-406e-b04f-6932ab8e25dc,c3e3fff8-e3af-4139-9406-7d93f508dbe1
fed361a2-914b-4ea7-8c4e-9c943238a738,c3e3fff8-e3af-4139-9406-7d93f508dbe1
8c2c6381-edb8-4058-9760-3d21f513db1b,9b4db436-7222-4c5e-9149-af763c3365e1
c6e2e839-77fa-44ba-b07e-61a5c604baf9,9b4db436-7222-4c5e-9149-af763c3365e1
c0d0b0dc-1ab9-46e2-938b-294df88cbfa7,98f62623-3d96-47f9-a429-e02f90561c1d
a0daeae3-3ed6-4ecb-ba3e-5c1e55c84c53,98f62623-3d96-47f9-a429-e02f90561c1d
f970e492-6a3d-4a7a-8830-b1011c3f09de,98f62623-3d96-47f9-a429-e02f90561c1d
fe89cd1f-4ddb-4993-956f-5f2990cf8144,98f62623-3d96-47f9-a429-e02f90561c1d
01bdd43f-3b19-4e5f-90a9-89652067414e,98f62623-3d96-47f9-a429-e02f90561c1d
0d1c955a-2e48-4aae-9f26-ab0e3af79e61,dc9ec496-d41e-4deb-b51f-a54deba1da5e
f135a254-ec49-40cc-8b4a-9e5255734e20,91ff7936-3df0-4db5-a0c0-509fae77ef31
415c555b-5cec-4381-a3f6-97766294b79f,c8d98215-4669-4929-9044-3799e71d4fde
26888e56-bc6b-44be-9308-bfa3290843e4,c8d98215-4669-4929-9044-3799e71d4fde
ad849096-a872-4932-8059-48d87c759808,c8d98215-4669-4929-9044-3799e71d4fde
8b8f1fe9-371d-4b5d-a45e-012aaab93afe,9f152115-127d-43d9-94a3-6249f359da3a
54772209-a3f9-4542-97d7-d161b8824b83,9f152115-127d-43d9-94a3-6249f359da3a
34c07438-cb36-4643-bffb-6f659e891b27,9f152115-127d-43d9-94a3-6249f359da3a
1c1e622d-6359-4f6c-a510-b657b084151e,9f152115-127d-43d9-94a3-6249f359da3a
4cdd3579-e8ae-44ac-b2a6-f4fff3c9e547,9f152115-127d-43d9-94a3-6249f359da3a
b98a70b7-4cac-43fa-bc89-f849a2eabe22,9f152115-127d-43d9-94a3-6249f359da3a
a4a52ef3-2f16-45a1-9ffe-c180b26eabc4,53a28e65-cab2-43b3-b7bc-16be804a3ea1
538deb6d-dca5-452a-9194-8d4c405f1928,53a28e65-cab2-43b3-b7bc-16be804a3ea1
62f59bbc-3ff1-4511-a5ba-b2b6f4980f6d,53a28e65-cab2-43b3-b7bc-16be804a3ea1
93bf2ae1-919a-418c-b88e-72642d482aae,53a28e65-cab2-43b3-b7bc-16be804a3ea1
510aec03-bb06-45b4-80c0-5e561cbbd9c8,53a28e65-cab2-43b3-b7bc-16be804a3ea1
40592c13-1be8-45ba-bb8d-198c5f48d531,f2a642c9-22cd-448a-9168-6470245d583d
ab75d1f2-f73f-43ea-9b3b-cd36e3827060,f2a642c9-22cd-448a-9168-6470245d583d
98b1bb1b-2518-4b20-9bfa-b3d18aeecdad,f2a642c9-22cd-448a-9168-6470245d583d
7a8b8e15-080f-402d-8fc3-5570036b232e,f2a642c9-22cd-448a-9168-6470245d583d
