ReviewerId,PaperId,Review,Decision
57215607275,3783806e-f314-4138-8841-fb8e56e559cf,Consectetur numquam quaerat non amet est ipsum.,True
8608718200,3783806e-f314-4138-8841-fb8e56e559cf,Sit aliquam porro neque aliquam etincidunt etincidunt sed.,True
57194162490,3783806e-f314-4138-8841-fb8e56e559cf,Quisquam eius sit quisquam tempora ut.,False
57191570988,52ee5c51-2e48-4dd2-ae27-13bbd776115d,Labore non ut sed eius est porro.,False
57219009389,52ee5c51-2e48-4dd2-ae27-13bbd776115d,Quiquia voluptatem tempora tempora.,True
57212383793,52ee5c51-2e48-4dd2-ae27-13bbd776115d,Voluptatem etincidunt aliquam voluptatem.,True
7202317282,ba4217e1-000f-48d4-9dc8-c2ef3d879e7e,Dolorem quiquia adipisci modi sed tempora.,True
56215007300,ba4217e1-000f-48d4-9dc8-c2ef3d879e7e,Est aliquam quisquam voluptatem dolor sed ipsum amet.,True
24492691800,ba4217e1-000f-48d4-9dc8-c2ef3d879e7e,Dolore eius ut etincidunt dolore non porro.,False
36987999600,fc4c1916-ad6e-469e-8f15-1e2a98170a3f,Voluptatem porro dolore velit dolor est voluptatem.,True
55369699900,fc4c1916-ad6e-469e-8f15-1e2a98170a3f,Dolore tempora labore consectetur.,True
57193895552,fc4c1916-ad6e-469e-8f15-1e2a98170a3f,Non modi sed quiquia non consectetur etincidunt.,False
9279493200,5fbca32f-8d65-4252-a7c3-7dc59590d81a,Dolorem etincidunt consectetur labore.,True
57202736299,5fbca32f-8d65-4252-a7c3-7dc59590d81a,Quiquia etincidunt sit sed modi magnam voluptatem non.,True
56364369100,5fbca32f-8d65-4252-a7c3-7dc59590d81a,Velit voluptatem porro labore.,True
39861044100,b93b68a1-3b9f-4084-b9fa-33ea7785e167,Consectetur voluptatem adipisci eius quaerat est quisquam tempora.,False
26029526200,b93b68a1-3b9f-4084-b9fa-33ea7785e167,Labore dolore etincidunt dolore quisquam amet adipisci ipsum.,True
37057761700,b93b68a1-3b9f-4084-b9fa-33ea7785e167,Velit modi quaerat neque non numquam non tempora.,True
57195976340,eb48a5cd-a881-4cd5-aa2f-42d8bfa33672,Labore voluptatem dolore aliquam dolore sit tempora.,True
46062451500,eb48a5cd-a881-4cd5-aa2f-42d8bfa33672,Sed etincidunt ut quisquam.,True
57209110872,eb48a5cd-a881-4cd5-aa2f-42d8bfa33672,Ipsum sit quiquia dolore quisquam velit voluptatem modi.,False
57212415946,0607ded6-c6c3-4e2b-b8b4-628d08ee316b,Labore quisquam non ipsum voluptatem porro.,True
8667231600,0607ded6-c6c3-4e2b-b8b4-628d08ee316b,Quiquia numquam quiquia sit etincidunt aliquam amet consectetur.,False
6701655006,0607ded6-c6c3-4e2b-b8b4-628d08ee316b,Adipisci amet labore modi tempora.,True
57200248178,bab4e631-fbca-4775-b978-4f0c60197d3a,Quiquia porro est ut etincidunt modi quiquia.,True
57216748895,bab4e631-fbca-4775-b978-4f0c60197d3a,Modi numquam est dolore porro est.,True
57205514839,bab4e631-fbca-4775-b978-4f0c60197d3a,Magnam est ipsum ut aliquam labore ut amet.,False
16643231700,a9440291-5360-46c8-a9a7-aeb7ed32afaa,Ut quisquam numquam dolor modi eius dolore sed.,True
6701863708,a9440291-5360-46c8-a9a7-aeb7ed32afaa,Sit neque quiquia ipsum eius labore.,True
57215811083,a9440291-5360-46c8-a9a7-aeb7ed32afaa,Modi amet adipisci ipsum.,True
57194703295,4fa3c92b-5f2d-421b-b827-c4a866a5ebe0,Porro labore aliquam tempora.,True
6602089995,4fa3c92b-5f2d-421b-b827-c4a866a5ebe0,Modi ipsum adipisci amet quisquam velit quiquia.,True
35747244700,4fa3c92b-5f2d-421b-b827-c4a866a5ebe0,Amet dolor ipsum ipsum ut dolor sit quaerat.,True
36924577900,8859fb4a-35df-416a-a6bf-c824a40bc360,Velit amet ipsum numquam sed consectetur.,True
57189351639,8859fb4a-35df-416a-a6bf-c824a40bc360,Dolor ipsum ut voluptatem modi sed magnam.,True
35408719100,8859fb4a-35df-416a-a6bf-c824a40bc360,Quiquia tempora dolorem consectetur.,True
56559677100,28bd15bf-3fcc-4812-bd4b-13ee09c986a3,Numquam amet eius sit amet.,True
57196261400,28bd15bf-3fcc-4812-bd4b-13ee09c986a3,Sit dolorem modi dolore.,True
57205348362,28bd15bf-3fcc-4812-bd4b-13ee09c986a3,Labore porro sit neque ipsum.,True
57193435113,b7965c4a-c9e1-4cb5-8046-588fa9dee9a4,Ut non dolore dolorem dolore labore.,True
55546296200,b7965c4a-c9e1-4cb5-8046-588fa9dee9a4,Ipsum quisquam etincidunt numquam sit sed etincidunt quaerat.,False
57118455800,b7965c4a-c9e1-4cb5-8046-588fa9dee9a4,Dolor aliquam est quisquam.,True
57200200833,82806955-136c-4d66-ab37-5ff7cc8c5f91,Ipsum porro sit numquam magnam.,True
55359526600,82806955-136c-4d66-ab37-5ff7cc8c5f91,Amet est consectetur consectetur quisquam.,True
57200371154,82806955-136c-4d66-ab37-5ff7cc8c5f91,Adipisci amet sed quiquia magnam numquam porro aliquam.,True
57195427378,260856a7-e6ca-49f9-a90f-fc6d9fab9c40,Dolorem voluptatem non consectetur quaerat quisquam velit.,True
7402074463,260856a7-e6ca-49f9-a90f-fc6d9fab9c40,Tempora sit quiquia tempora modi.,True
55547123342,260856a7-e6ca-49f9-a90f-fc6d9fab9c40,Non amet ipsum numquam quisquam quiquia.,False
57203192544,5db500d1-bbe6-4928-b336-374bcde7a406,Est ut quaerat amet.,True
55764401200,5db500d1-bbe6-4928-b336-374bcde7a406,Modi dolore quiquia adipisci labore consectetur voluptatem sed.,True
55171433700,5db500d1-bbe6-4928-b336-374bcde7a406,Non aliquam consectetur ut consectetur quaerat quiquia consectetur.,True
57117361200,294e54fe-1698-4eb2-814b-acc5d7286f9c,Quisquam numquam labore sed quaerat neque consectetur eius.,False
55247719300,294e54fe-1698-4eb2-814b-acc5d7286f9c,Adipisci magnam sit dolore.,True
57203661089,294e54fe-1698-4eb2-814b-acc5d7286f9c,Est eius est ut voluptatem voluptatem aliquam.,True
11043349200,2f9d7468-fd27-4a66-9969-cde88fb39d36,Modi dolorem tempora velit.,True
57202736299,2f9d7468-fd27-4a66-9969-cde88fb39d36,Amet eius tempora quisquam dolor velit dolor.,True
57197737083,2f9d7468-fd27-4a66-9969-cde88fb39d36,Labore ipsum magnam est.,True
57191616632,a58e6c1d-4f50-43d3-8c01-77bc0bcfc485,Amet quisquam non ipsum amet velit porro.,True
57217245563,a58e6c1d-4f50-43d3-8c01-77bc0bcfc485,Consectetur amet labore adipisci.,True
37086141200,a58e6c1d-4f50-43d3-8c01-77bc0bcfc485,Numquam dolore quisquam sed eius numquam amet dolore.,True
7601550121,d514b9d1-ea1f-442d-a0ae-35d50a84c66a,Tempora non quaerat non porro non aliquam adipisci.,False
7006253705,d514b9d1-ea1f-442d-a0ae-35d50a84c66a,Est labore ipsum dolore ut quiquia.,True
55845968200,d514b9d1-ea1f-442d-a0ae-35d50a84c66a,Ipsum voluptatem quiquia ipsum eius.,True
57202736299,407334ae-3896-44a0-bea3-3e917acabb53,Consectetur quisquam dolor etincidunt.,True
7005636820,407334ae-3896-44a0-bea3-3e917acabb53,Eius quaerat eius ut voluptatem porro quiquia.,True
57210287166,407334ae-3896-44a0-bea3-3e917acabb53,Quiquia neque dolorem dolore adipisci velit.,True
57207774891,55c5e3a2-cd61-4eff-8e9d-a062df018c3c,Dolore adipisci magnam dolor sit amet modi.,True
36459611200,55c5e3a2-cd61-4eff-8e9d-a062df018c3c,Amet aliquam quisquam adipisci sit velit quiquia.,False
57188681207,55c5e3a2-cd61-4eff-8e9d-a062df018c3c,Etincidunt consectetur magnam quaerat ut.,True
36953700600,c81f2ee6-4678-4a35-9d61-a62fdde17849,Tempora quiquia sit magnam modi.,True
57195579636,c81f2ee6-4678-4a35-9d61-a62fdde17849,Porro quiquia magnam dolore labore modi.,False
57209581042,c81f2ee6-4678-4a35-9d61-a62fdde17849,Ut quaerat magnam dolore voluptatem non.,True
57216751001,0f5737d4-9e6e-4b89-9b3e-6e8d61f2582a,Est quiquia eius ipsum neque numquam.,True
57204783601,0f5737d4-9e6e-4b89-9b3e-6e8d61f2582a,Numquam modi dolor non.,True
8448666000,0f5737d4-9e6e-4b89-9b3e-6e8d61f2582a,Consectetur aliquam modi non.,True
6507391043,5868e43e-509c-45f0-89b7-ba83765294a5,Neque eius non sit tempora quiquia voluptatem.,True
56806547100,5868e43e-509c-45f0-89b7-ba83765294a5,Dolorem dolorem modi neque eius.,True
55931847400,5868e43e-509c-45f0-89b7-ba83765294a5,Quaerat numquam aliquam voluptatem adipisci.,True
6506942267,408b9f07-025c-4348-a4ad-6aa59e5f2290,Velit quaerat dolorem ut adipisci quisquam non tempora.,True
57218097969,408b9f07-025c-4348-a4ad-6aa59e5f2290,Adipisci adipisci est velit numquam numquam ipsum.,True
56218368600,408b9f07-025c-4348-a4ad-6aa59e5f2290,Velit aliquam dolore quiquia.,False
7005512824,178c8c2a-c051-4a95-beb6-d262637772e4,Etincidunt etincidunt magnam etincidunt etincidunt sit consectetur.,True
24830555500,178c8c2a-c051-4a95-beb6-d262637772e4,Adipisci ut quiquia eius.,True
23009691800,178c8c2a-c051-4a95-beb6-d262637772e4,Sit dolore quaerat ipsum labore magnam.,True
57202319101,d1bac25c-81d6-4e15-8f24-0f34ff553bd6,Neque modi velit consectetur quaerat.,False
57201947722,d1bac25c-81d6-4e15-8f24-0f34ff553bd6,Amet aliquam neque porro dolore dolor quaerat.,True
56968013300,d1bac25c-81d6-4e15-8f24-0f34ff553bd6,Eius voluptatem voluptatem eius numquam porro eius non.,True
57193706327,e2cb0bb3-63ac-48a4-b984-0d761dab34d7,Modi adipisci numquam voluptatem ut neque.,True
57215534774,e2cb0bb3-63ac-48a4-b984-0d761dab34d7,Voluptatem quiquia consectetur aliquam quiquia.,True
56221901100,e2cb0bb3-63ac-48a4-b984-0d761dab34d7,Amet quiquia non porro eius velit est ipsum.,True
6507359986,b242875e-5ca8-40a2-aa64-264a2bd16ae4,Est modi consectetur ipsum sit aliquam tempora.,True
57203486012,b242875e-5ca8-40a2-aa64-264a2bd16ae4,Modi quisquam quisquam quaerat sit non.,True
10639240900,b242875e-5ca8-40a2-aa64-264a2bd16ae4,Labore amet etincidunt sed consectetur quisquam.,False
7402549729,1f1938fa-fe52-49df-b769-2975b140a2f2,Tempora amet voluptatem dolore non velit ipsum non.,True
56622088300,1f1938fa-fe52-49df-b769-2975b140a2f2,Eius consectetur ut adipisci aliquam sit etincidunt.,True
56248593800,1f1938fa-fe52-49df-b769-2975b140a2f2,Non tempora tempora sed etincidunt porro dolorem.,True
56371366400,3666a1a1-a284-4d23-8d15-9410f66fc244,Numquam tempora dolor quisquam voluptatem modi tempora.,True
57204472177,3666a1a1-a284-4d23-8d15-9410f66fc244,Sed tempora adipisci quisquam quisquam aliquam dolor.,True
7005636820,3666a1a1-a284-4d23-8d15-9410f66fc244,Neque tempora ipsum non quisquam eius dolore.,False
6601976036,15f6c5d6-99b9-45d6-8d94-60be14a381cf,Quiquia amet numquam etincidunt dolorem.,True
55898266700,15f6c5d6-99b9-45d6-8d94-60be14a381cf,Porro ut quisquam dolor ipsum quaerat quisquam.,True
57194158491,15f6c5d6-99b9-45d6-8d94-60be14a381cf,Dolore eius non amet porro sed.,True
57212351059,e572984e-053b-41e7-a688-c35fb6dc6693,Velit velit quaerat eius est.,True
18038642000,e572984e-053b-41e7-a688-c35fb6dc6693,Voluptatem quisquam sit voluptatem adipisci voluptatem.,True
7101973402,e572984e-053b-41e7-a688-c35fb6dc6693,Sit velit dolorem consectetur magnam dolor.,True
8321530600,f550f8ac-dc8c-4b7f-9c87-8b825b3c39ac,Quiquia magnam etincidunt quisquam quisquam ut sed.,True
57200730892,f550f8ac-dc8c-4b7f-9c87-8b825b3c39ac,Neque eius dolor adipisci eius eius.,True
57191525048,f550f8ac-dc8c-4b7f-9c87-8b825b3c39ac,Quiquia magnam voluptatem sit.,True
16422844400,90ddce7c-ff97-44f7-a8fb-9ae56d679344,Tempora quaerat adipisci dolor ut porro.,True
16481299700,90ddce7c-ff97-44f7-a8fb-9ae56d679344,Dolor neque est labore aliquam velit modi dolor.,True
7402258065,90ddce7c-ff97-44f7-a8fb-9ae56d679344,Modi dolorem dolorem modi porro.,False
8392459500,009aada8-b11e-438c-9bce-a27733e38ba4,Consectetur quisquam dolor est velit velit magnam.,True
23977815400,009aada8-b11e-438c-9bce-a27733e38ba4,Velit adipisci sed non est voluptatem eius.,True
8935141300,009aada8-b11e-438c-9bce-a27733e38ba4,Adipisci numquam est quiquia etincidunt etincidunt consectetur.,True
11042527300,e3251238-8ee6-4a55-8cb5-53de030d42e1,Dolore dolorem quiquia magnam dolor magnam est tempora.,False
57195720669,e3251238-8ee6-4a55-8cb5-53de030d42e1,Eius dolore non ipsum sed sed dolore consectetur.,True
57204546854,e3251238-8ee6-4a55-8cb5-53de030d42e1,Modi voluptatem porro est.,True
57200649104,209fac70-491d-4014-ab76-d4ef59ab994e,Etincidunt modi quisquam est.,False
57200206650,209fac70-491d-4014-ab76-d4ef59ab994e,Labore modi ipsum numquam modi magnam.,True
57192010162,209fac70-491d-4014-ab76-d4ef59ab994e,Amet numquam modi est aliquam adipisci.,True
57217564448,d0be635c-040e-4d90-909f-a6712669d7eb,Labore non est dolor quaerat voluptatem dolor.,True
57203181568,d0be635c-040e-4d90-909f-a6712669d7eb,Aliquam dolore porro labore.,False
23569552400,d0be635c-040e-4d90-909f-a6712669d7eb,Magnam quiquia sed aliquam porro aliquam adipisci adipisci.,True
57215680724,b63cb47c-fd47-4aee-96f1-ae1cd981a63b,Sed ipsum porro quisquam magnam ipsum.,True
7005241866,b63cb47c-fd47-4aee-96f1-ae1cd981a63b,Ut consectetur adipisci porro.,False
6602572190,b63cb47c-fd47-4aee-96f1-ae1cd981a63b,Ut neque dolore est quiquia non dolor.,True
55726346900,985cafc6-7a11-45ae-8c02-9464546c66f2,Voluptatem quiquia quisquam ipsum dolor quisquam ut consectetur.,True
57208709846,985cafc6-7a11-45ae-8c02-9464546c66f2,Numquam est aliquam eius etincidunt porro.,True
57192660307,985cafc6-7a11-45ae-8c02-9464546c66f2,Quaerat tempora magnam adipisci porro dolor.,True
57203188461,315ef72d-65a1-4249-a8e1-534849ed4436,Ut tempora adipisci labore aliquam quaerat ipsum.,True
57207841000,315ef72d-65a1-4249-a8e1-534849ed4436,Quiquia sed aliquam velit.,True
57192945685,315ef72d-65a1-4249-a8e1-534849ed4436,Est eius quisquam etincidunt ipsum quisquam quaerat dolorem.,True
57204607180,e9f9e4c7-a8a8-4b2e-b303-4a480c104208,Dolore non numquam dolorem consectetur etincidunt aliquam.,True
57218593962,e9f9e4c7-a8a8-4b2e-b303-4a480c104208,Etincidunt amet sit dolore tempora.,True
8208317300,e9f9e4c7-a8a8-4b2e-b303-4a480c104208,Etincidunt sed modi quaerat adipisci porro aliquam dolore.,True
24465414600,0a7f7d7f-7f1b-4f07-8324-74a3d72631c3,Voluptatem non quaerat sit amet voluptatem dolorem dolor.,True
7005067917,0a7f7d7f-7f1b-4f07-8324-74a3d72631c3,Consectetur tempora voluptatem aliquam amet.,False
7202711709,0a7f7d7f-7f1b-4f07-8324-74a3d72631c3,Voluptatem est amet sit quisquam neque voluptatem.,True
57215687139,b05d3931-0736-4137-bd31-a46e81785504,Ut ut quaerat porro labore aliquam.,True
57205762391,b05d3931-0736-4137-bd31-a46e81785504,Quiquia sed est amet quisquam modi eius.,True
56487893500,b05d3931-0736-4137-bd31-a46e81785504,Adipisci dolore non consectetur adipisci sed.,False
57200248178,1dfd397e-2b6c-48a9-9cfb-fce6983a13ee,Dolorem porro ut porro.,True
16177635300,1dfd397e-2b6c-48a9-9cfb-fce6983a13ee,Voluptatem sed sed amet numquam non porro etincidunt.,True
7202282831,1dfd397e-2b6c-48a9-9cfb-fce6983a13ee,Consectetur non non modi modi.,False
8298784700,35a28473-07ef-4daa-90cf-fa6e295c57d2,Sit labore sed velit consectetur amet.,True
7005408810,35a28473-07ef-4daa-90cf-fa6e295c57d2,Numquam etincidunt ipsum etincidunt voluptatem.,True
7004848095,35a28473-07ef-4daa-90cf-fa6e295c57d2,Aliquam velit dolore ut sed sed.,True
57214855898,80dde90c-8294-44e3-b114-36243b89dc06,Est sit sed quaerat tempora tempora voluptatem.,True
57216187696,80dde90c-8294-44e3-b114-36243b89dc06,Quaerat amet velit non ut.,False
56716068400,80dde90c-8294-44e3-b114-36243b89dc06,Sit dolorem quaerat ut modi magnam numquam.,True
57217283178,1ce8c412-c0ee-4437-8898-6d32184a68a6,Adipisci modi labore quiquia.,True
55611356500,1ce8c412-c0ee-4437-8898-6d32184a68a6,Aliquam non sed quaerat.,True
57218480110,1ce8c412-c0ee-4437-8898-6d32184a68a6,Consectetur quisquam modi sit consectetur neque quaerat magnam.,True
57196952707,78ffb3cb-d9b7-48f2-99a7-08dc93d08cef,Consectetur dolore dolore tempora aliquam sed.,False
55945088000,78ffb3cb-d9b7-48f2-99a7-08dc93d08cef,Quiquia voluptatem ut dolor aliquam.,True
55078951500,78ffb3cb-d9b7-48f2-99a7-08dc93d08cef,Velit etincidunt quaerat eius eius ipsum numquam.,True
56387524600,e49bf8b5-5aa1-4e1e-9ed5-a612127085cf,Sed modi etincidunt etincidunt dolore sit.,True
51461952600,e49bf8b5-5aa1-4e1e-9ed5-a612127085cf,Dolor eius ipsum ut magnam magnam ipsum.,True
56810920600,e49bf8b5-5aa1-4e1e-9ed5-a612127085cf,Amet adipisci quiquia dolorem tempora non eius.,True
57201909948,a205e230-e181-493d-aefd-173dfb899382,Dolorem aliquam sed magnam dolorem velit dolor.,False
35725132100,a205e230-e181-493d-aefd-173dfb899382,Non magnam amet amet velit dolor.,True
57215116223,a205e230-e181-493d-aefd-173dfb899382,Magnam quisquam eius non tempora porro.,True
55910450300,111149c2-5df4-41d1-a529-5c3d99dc756f,Adipisci velit ipsum est dolor quiquia.,False
35338971800,111149c2-5df4-41d1-a529-5c3d99dc756f,Sed quiquia numquam tempora ipsum.,True
57193927413,111149c2-5df4-41d1-a529-5c3d99dc756f,Sit ut adipisci est velit.,True
57208702517,bbffed1b-af70-43c1-9494-8ac8635d98cf,Quisquam quisquam aliquam adipisci dolore.,True
25930868900,bbffed1b-af70-43c1-9494-8ac8635d98cf,Voluptatem labore quaerat consectetur labore etincidunt consectetur dolore.,True
7102391180,bbffed1b-af70-43c1-9494-8ac8635d98cf,Modi non dolor sit dolorem amet voluptatem.,True
6507028828,2dd101fc-96fe-4ff0-af3c-8b5ed3753b7b,Labore voluptatem etincidunt dolore magnam modi.,True
57191110417,2dd101fc-96fe-4ff0-af3c-8b5ed3753b7b,Magnam quisquam etincidunt ut est.,True
16043812000,2dd101fc-96fe-4ff0-af3c-8b5ed3753b7b,Dolore ipsum sit est adipisci ut.,True
8641604600,68436270-778e-4810-b99e-81803c7663cb,Consectetur voluptatem consectetur porro porro dolore etincidunt sit.,True
57214010282,68436270-778e-4810-b99e-81803c7663cb,Sit quaerat aliquam aliquam est non ut porro.,True
57187178400,68436270-778e-4810-b99e-81803c7663cb,Sed numquam amet adipisci aliquam voluptatem tempora sit.,True
56666222000,f8549fb2-ea7b-4ec9-9fcd-b8c6376092d9,Neque dolor quiquia neque numquam dolor etincidunt sit.,True
50162863000,f8549fb2-ea7b-4ec9-9fcd-b8c6376092d9,Dolore amet est dolorem ipsum.,True
7402407628,f8549fb2-ea7b-4ec9-9fcd-b8c6376092d9,Consectetur velit consectetur dolorem labore adipisci.,True
12805837100,04e11379-e920-4d03-9f35-86f7422d75e5,Adipisci voluptatem adipisci etincidunt.,True
7006236094,04e11379-e920-4d03-9f35-86f7422d75e5,Labore sit quiquia quisquam quiquia etincidunt.,True
56710953300,04e11379-e920-4d03-9f35-86f7422d75e5,Quiquia est porro voluptatem voluptatem quaerat etincidunt eius.,True
7005052477,d00ec82b-9f00-423c-b08a-b0a22e15ba1d,Eius quaerat quiquia quaerat modi tempora quaerat tempora.,True
6507803480,d00ec82b-9f00-423c-b08a-b0a22e15ba1d,Modi voluptatem dolor quisquam neque quisquam labore sed.,True
57205128747,d00ec82b-9f00-423c-b08a-b0a22e15ba1d,Est labore dolore non porro modi sit.,True
57201366662,4dcb7733-c7b4-4587-8628-17af772669b5,Etincidunt tempora consectetur dolore.,True
6508342170,4dcb7733-c7b4-4587-8628-17af772669b5,Porro eius non tempora quaerat tempora.,False
57212345817,4dcb7733-c7b4-4587-8628-17af772669b5,Est dolore non velit labore.,True
57210927548,631e9c06-900f-4692-8f68-31658f639c7a,Etincidunt tempora ipsum modi.,True
57217564448,631e9c06-900f-4692-8f68-31658f639c7a,Tempora magnam porro est ut est neque dolorem.,True
57207687950,631e9c06-900f-4692-8f68-31658f639c7a,Eius sed modi modi dolorem.,True
57194692502,87512695-980e-42a6-a452-271ded6895fe,Porro quisquam aliquam modi adipisci voluptatem magnam.,True
7005345401,87512695-980e-42a6-a452-271ded6895fe,Tempora tempora numquam ipsum dolore sit numquam dolorem.,False
57195595627,87512695-980e-42a6-a452-271ded6895fe,Quisquam magnam eius etincidunt consectetur etincidunt quisquam quisquam.,True
7007155092,4991ba1d-2ae8-4280-be18-64c9ee62fc4b,Eius sit porro eius.,True
54941111500,4991ba1d-2ae8-4280-be18-64c9ee62fc4b,Dolor porro dolore magnam dolorem adipisci etincidunt velit.,True
6508147112,4991ba1d-2ae8-4280-be18-64c9ee62fc4b,Aliquam ut porro dolor numquam eius dolorem.,True
15833172400,8e596877-ca14-4a52-b05f-e0cebca077ca,Labore quisquam dolor velit quaerat dolor.,True
6603263001,8e596877-ca14-4a52-b05f-e0cebca077ca,Quaerat tempora ut consectetur quaerat.,True
12805837100,8e596877-ca14-4a52-b05f-e0cebca077ca,Porro modi dolore magnam amet eius ut.,True
24382111400,a8efd746-c51a-4507-8412-236f21568c3f,Labore porro ut eius consectetur ut dolor labore.,True
7006715937,a8efd746-c51a-4507-8412-236f21568c3f,Sed non dolorem quiquia sit velit.,True
57196277369,a8efd746-c51a-4507-8412-236f21568c3f,Ut eius eius ipsum neque amet.,True
57193431261,0ef6ecfb-618d-436b-92f6-63851baa9e77,Sit aliquam sed sed.,True
55272011900,0ef6ecfb-618d-436b-92f6-63851baa9e77,Eius quaerat etincidunt dolorem sit quisquam modi.,True
7401994123,0ef6ecfb-618d-436b-92f6-63851baa9e77,Modi quaerat ut amet etincidunt.,True
57200534297,992d5434-89bc-4314-9ee1-e33549380f18,Dolore labore dolore modi.,False
57210923446,992d5434-89bc-4314-9ee1-e33549380f18,Non ut eius etincidunt dolorem quaerat.,True
57207686191,992d5434-89bc-4314-9ee1-e33549380f18,Velit eius velit quaerat voluptatem etincidunt quaerat tempora.,True
57205595555,1b87dec1-6716-421d-9e60-381863311490,Consectetur amet eius labore ipsum.,True
35413539100,1b87dec1-6716-421d-9e60-381863311490,Ut sed etincidunt eius quisquam ipsum.,True
57192070840,1b87dec1-6716-421d-9e60-381863311490,Dolore dolore ut eius porro dolor ut sit.,False
9739395200,d20f6800-cbcc-4839-a3f6-4ef71c5f0d58,Modi dolore neque voluptatem voluptatem aliquam quaerat numquam.,False
57204597171,d20f6800-cbcc-4839-a3f6-4ef71c5f0d58,Non ipsum non etincidunt non ipsum.,True
57196086981,d20f6800-cbcc-4839-a3f6-4ef71c5f0d58,Dolor numquam modi eius modi.,True
57193265581,e2f4386c-e81b-465e-9380-589cfb244a68,Magnam eius sed porro.,True
57200206650,e2f4386c-e81b-465e-9380-589cfb244a68,Aliquam tempora aliquam non.,True
7003352704,e2f4386c-e81b-465e-9380-589cfb244a68,Porro amet quiquia modi dolore.,True
7003663333,9f87b3d6-fc4a-46e5-b54d-97d283862dad,Non dolorem tempora etincidunt quisquam non.,True
57204783601,9f87b3d6-fc4a-46e5-b54d-97d283862dad,Ipsum ut dolorem magnam neque.,True
7004848095,9f87b3d6-fc4a-46e5-b54d-97d283862dad,Quisquam dolorem dolorem velit eius eius dolorem.,False
57210289242,f139d7e0-3543-4160-a7c6-f5e6e0b253d8,Est neque modi quisquam est quisquam.,False
57188681207,f139d7e0-3543-4160-a7c6-f5e6e0b253d8,Sit aliquam sed dolore ipsum eius.,True
57191474405,f139d7e0-3543-4160-a7c6-f5e6e0b253d8,Porro magnam sed velit velit adipisci.,True
57207228809,e994901c-5be6-44ba-980f-4380a0cf2f94,Modi dolore dolor quisquam quiquia sed.,True
36953700600,e994901c-5be6-44ba-980f-4380a0cf2f94,Eius eius numquam non.,True
54941111500,e994901c-5be6-44ba-980f-4380a0cf2f94,Voluptatem sit eius voluptatem quiquia.,True
57203191415,a89bcbbf-3d58-4eab-ab25-4d2f4ffd8e83,Numquam modi dolorem quiquia quiquia dolor velit.,True
12805837100,a89bcbbf-3d58-4eab-ab25-4d2f4ffd8e83,Voluptatem adipisci eius quiquia.,True
56371366400,a89bcbbf-3d58-4eab-ab25-4d2f4ffd8e83,Voluptatem numquam non dolorem quisquam etincidunt non neque.,True
57200118442,9860c8c0-2a84-4956-95ea-c47ff01a6104,Numquam amet eius ipsum sed labore.,True
57210916608,9860c8c0-2a84-4956-95ea-c47ff01a6104,Dolorem etincidunt numquam eius dolorem etincidunt consectetur.,True
7102483892,9860c8c0-2a84-4956-95ea-c47ff01a6104,Consectetur quaerat quisquam aliquam tempora.,True
7406665619,b54d4c5a-e42b-42d2-b80e-355635dfed8b,Ipsum quisquam amet quiquia sit numquam.,True
7801530241,b54d4c5a-e42b-42d2-b80e-355635dfed8b,Quiquia tempora neque ipsum dolorem dolorem eius.,True
36668159600,b54d4c5a-e42b-42d2-b80e-355635dfed8b,Ipsum non modi eius magnam eius.,True
16245460000,0e088426-96ef-4eb0-88d8-2cb6ae0fd1d6,Aliquam tempora dolorem sit numquam modi amet labore.,True
57219005376,0e088426-96ef-4eb0-88d8-2cb6ae0fd1d6,Numquam voluptatem magnam dolorem numquam sit.,False
7003772744,0e088426-96ef-4eb0-88d8-2cb6ae0fd1d6,Velit sit velit labore.,True
57201980753,dd1a18c1-09d5-4287-882a-9e2430a42bfc,Non sit sit voluptatem amet magnam.,True
56221719300,dd1a18c1-09d5-4287-882a-9e2430a42bfc,Non consectetur adipisci dolore numquam eius eius modi.,True
55938156500,dd1a18c1-09d5-4287-882a-9e2430a42bfc,Ipsum modi velit modi.,True
20735824800,bd5c16a6-2e46-4e97-885b-d4cfc17afbfe,Consectetur est amet quisquam est amet.,False
56702333100,bd5c16a6-2e46-4e97-885b-d4cfc17afbfe,Numquam modi eius quiquia.,True
57207222602,bd5c16a6-2e46-4e97-885b-d4cfc17afbfe,Consectetur dolorem neque porro.,True
26323686000,1d572f86-69a5-4647-96ce-fdf6ecba60ed,Quiquia consectetur etincidunt consectetur dolorem non sit quaerat.,True
57203943386,1d572f86-69a5-4647-96ce-fdf6ecba60ed,Sit porro modi aliquam porro.,True
8372868700,1d572f86-69a5-4647-96ce-fdf6ecba60ed,Porro labore numquam non magnam.,False
6507586174,db4bcc30-ff50-4735-9cfa-d2859ce7b659,Consectetur ut aliquam quaerat eius est.,True
8048702500,db4bcc30-ff50-4735-9cfa-d2859ce7b659,Quiquia magnam sit labore aliquam velit neque.,True
57205263313,db4bcc30-ff50-4735-9cfa-d2859ce7b659,Voluptatem eius tempora dolore modi adipisci adipisci.,False
23973526000,97c6a61e-8760-4065-ab81-4742a3a877cf,Consectetur numquam magnam amet numquam.,True
57202910211,97c6a61e-8760-4065-ab81-4742a3a877cf,Ut dolorem ipsum est.,True
57202326782,97c6a61e-8760-4065-ab81-4742a3a877cf,Sed sed ut magnam consectetur.,False
